date,hour,occupied,start_available,price,occupied_start,comedy_event,concert,flights_cancelled,flights_cancelled_notice,large_event,national_holiday,school_holiday,show,sports,travel_disruption,travel_disruption_notice,weather,otb_today_hour,airport_open,last_hour
2014-04-12,17,7,105,85.0,201,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0
2014-04-12,18,3,98,81.0,201,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0
2014-04-12,19,6,95,84.0,201,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0
2014-04-12,20,10,89,83.0,201,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0
2014-04-12,21,1,79,75.0,201,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0
2014-04-12,22,3,78,77.0,201,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
2014-04-12,23,5,75,82.0,201,0,0,0,0,0,0,0,0,0,0,0,0,58,0,1
2014-04-13,0,2,138,65.0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-13,1,0,136,68.0,193,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2014-04-13,2,0,136,65.0,193,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2014-04-13,3,0,136,68.0,193,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2014-04-13,4,0,136,68.0,193,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2014-04-13,5,1,136,68.0,193,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2014-04-13,6,1,135,66.0,193,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2014-04-13,7,2,134,80.0,193,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
2014-04-13,8,0,132,84.0,193,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
2014-04-13,9,0,132,81.0,193,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
2014-04-13,10,6,132,81.0,193,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
2014-04-13,11,0,126,81.0,193,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
2014-04-13,12,2,126,85.0,193,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
2014-04-13,13,11,124,79.0,193,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
2014-04-13,14,7,113,79.0,193,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0
2014-04-13,15,3,106,82.0,193,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0
2014-04-13,16,1,103,80.0,193,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0
2014-04-13,17,3,102,84.0,193,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0
2014-04-13,18,4,99,77.0,193,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0
2014-04-13,19,5,95,76.0,193,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0
2014-04-13,20,0,90,80.0,193,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0
2014-04-13,21,3,90,79.0,193,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0
2014-04-13,22,2,87,82.0,193,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0
2014-04-13,23,2,85,79.0,193,0,0,0,0,0,0,0,0,0,0,0,0,53,0,1
2014-04-14,0,4,168,77.0,166,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2014-04-14,1,9,164,77.0,166,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0
2014-04-14,2,1,155,79.0,166,0,0,0,0,0,1,0,0,1,0,0,0,13,0,0
2014-04-14,3,0,154,69.0,166,0,0,0,0,0,1,0,0,1,0,0,0,14,0,0
2014-04-14,4,0,154,77.0,166,0,0,0,0,0,1,0,0,1,0,0,0,14,0,0
2014-04-14,5,0,154,77.0,166,0,0,0,0,0,1,0,0,1,0,0,0,14,0,0
2014-04-14,6,1,154,76.0,166,0,0,0,0,0,1,0,0,1,0,0,0,14,0,0
2014-04-14,7,0,153,80.0,166,0,0,0,0,0,1,0,0,1,0,0,0,15,1,0
2014-04-14,8,3,153,109.0,166,0,0,0,0,0,1,0,0,1,0,0,0,15,1,0
2014-04-14,9,5,150,79.0,166,0,0,0,0,0,1,0,0,1,0,0,0,18,1,0
2014-04-14,10,0,145,75.0,166,0,0,0,0,0,1,0,0,1,0,0,0,23,1,0
2014-04-14,11,1,145,73.0,166,0,0,0,0,0,1,0,0,1,0,0,0,23,1,0
2014-04-14,12,1,144,78.0,166,0,0,0,0,0,1,0,0,1,0,0,0,24,1,0
2014-04-14,13,1,143,74.0,166,0,0,0,0,0,1,0,0,1,0,0,0,25,1,0
2014-04-14,14,1,142,78.0,166,0,0,0,0,0,1,0,0,1,0,0,0,26,1,0
2014-04-14,15,1,141,76.0,166,0,0,0,0,0,1,0,0,1,0,0,0,27,1,0
2014-04-14,16,1,140,76.0,166,0,0,0,0,0,1,0,0,1,0,0,0,28,1,0
2014-04-14,17,9,139,76.0,166,0,0,0,0,0,1,0,0,1,0,0,0,29,1,0
2014-04-14,18,6,130,81.0,166,0,0,0,0,0,1,0,0,1,0,0,0,38,1,0
2014-04-14,19,3,124,77.0,166,0,0,0,0,0,1,0,0,1,0,0,0,44,1,0
2014-04-14,20,1,121,76.0,166,0,0,0,0,0,1,0,0,1,0,0,0,47,1,0
2014-04-14,21,2,120,76.0,166,0,0,0,0,0,1,0,0,1,0,0,0,48,0,0
2014-04-14,22,1,118,73.0,166,0,0,0,0,0,1,0,0,1,0,0,0,50,0,0
2014-04-14,23,6,117,72.0,166,0,0,0,0,0,1,0,0,1,0,0,0,51,0,1
2014-04-15,0,3,146,79.0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-15,1,0,143,76.0,189,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2014-04-15,2,0,143,78.0,189,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2014-04-15,3,0,143,77.0,189,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2014-04-15,4,1,143,75.0,189,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2014-04-15,5,0,142,74.0,189,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2014-04-15,6,2,142,74.0,189,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2014-04-15,7,1,140,77.0,189,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
2014-04-15,8,1,139,75.0,189,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
2014-04-15,9,0,138,78.0,189,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
2014-04-15,10,1,138,77.0,189,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
2014-04-15,11,1,137,77.0,189,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
2014-04-15,12,1,136,75.0,189,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
2014-04-15,13,1,135,77.0,189,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
2014-04-15,14,1,134,77.0,189,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
2014-04-15,15,2,133,76.0,189,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
2014-04-15,16,0,131,75.0,189,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
2014-04-15,17,8,131,75.0,189,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
2014-04-15,18,4,123,77.0,189,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
2014-04-15,19,4,119,78.0,189,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0
2014-04-15,20,2,115,73.0,189,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0
2014-04-15,21,0,113,80.0,189,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
2014-04-15,22,1,113,77.0,189,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
2014-04-15,23,17,112,74.0,189,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1
2014-04-16,0,1,163,76.0,174,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-16,1,2,162,72.0,174,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2014-04-16,2,0,160,71.0,174,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2014-04-16,3,1,160,77.0,174,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2014-04-16,4,3,159,79.0,174,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0
2014-04-16,5,1,156,79.0,174,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0
2014-04-16,6,0,155,79.0,174,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0
2014-04-16,7,0,155,81.0,174,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0
2014-04-16,8,1,155,79.0,174,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0
2014-04-16,9,3,154,75.0,174,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0
2014-04-16,10,1,151,75.0,174,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0
2014-04-16,11,0,150,77.0,174,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0
2014-04-16,12,3,150,77.0,174,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0
2014-04-16,13,4,147,76.0,174,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0
2014-04-16,14,2,143,76.0,174,0,0,0,0,0,0,1,0,0,0,0,0,20,1,0
2014-04-16,15,0,141,77.0,174,0,0,0,0,0,0,1,0,0,0,0,0,22,1,0
2014-04-16,16,2,141,81.0,174,0,0,0,0,0,0,1,0,0,0,0,0,22,1,0
2014-04-16,17,2,139,77.0,174,0,0,0,0,0,0,1,0,0,0,0,0,24,1,0
2014-04-16,18,10,137,78.0,174,0,0,0,0,0,0,1,0,0,0,0,0,26,1,0
2014-04-16,19,8,127,79.0,174,0,0,0,0,0,0,1,0,0,0,0,0,36,1,0
2014-04-16,20,6,119,75.0,174,0,0,0,0,0,0,1,0,0,0,0,0,44,1,0
2014-04-16,21,5,113,74.0,174,0,0,0,0,0,0,1,0,0,0,0,0,50,0,0
2014-04-16,22,3,108,79.0,174,0,0,0,0,0,0,1,0,0,0,0,0,55,0,0
2014-04-16,23,7,105,78.0,174,0,0,0,0,0,0,1,0,0,0,0,0,58,0,1
2014-04-17,0,0,163,77.0,175,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014-04-17,1,2,163,71.0,175,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014-04-17,2,1,161,68.0,175,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0
2014-04-17,3,0,160,66.0,175,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0
2014-04-17,4,1,160,69.0,175,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0
2014-04-17,5,3,159,110.0,175,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0
2014-04-17,6,1,156,116.0,175,0,0,0,0,0,0,1,0,1,0,0,0,7,0,0
2014-04-17,7,1,155,112.0,175,0,0,0,0,0,0,1,0,1,0,0,0,8,1,0
2014-04-17,8,1,154,114.0,175,0,0,0,0,0,0,1,0,1,0,0,0,9,1,0
2014-04-17,9,3,153,116.0,175,0,0,0,0,0,0,1,0,1,0,0,0,10,1,0
2014-04-17,10,1,150,116.0,175,0,0,0,0,0,0,1,0,1,0,0,0,13,1,0
2014-04-17,11,5,149,70.0,175,0,0,0,0,0,0,1,0,1,0,0,0,14,1,0
2014-04-17,12,4,144,78.0,175,0,0,0,0,0,0,1,0,1,0,0,0,19,1,0
2014-04-17,13,5,140,77.0,175,0,0,0,0,0,0,1,0,1,0,0,0,23,1,0
2014-04-17,14,3,135,72.0,175,0,0,0,0,0,0,1,0,1,0,0,0,28,1,0
2014-04-17,15,4,132,74.0,175,0,0,0,0,0,0,1,0,1,0,0,0,31,1,0
2014-04-17,16,13,128,70.0,175,0,0,0,0,0,0,1,0,1,0,0,0,35,1,0
2014-04-17,17,5,115,75.0,175,0,0,0,0,0,0,1,0,1,0,0,0,48,1,0
2014-04-17,18,8,110,76.0,175,0,0,0,0,0,0,1,0,1,0,0,0,53,1,0
2014-04-17,19,10,102,71.0,175,0,0,0,0,0,0,1,0,1,0,0,0,61,1,0
2014-04-17,20,5,92,81.0,175,0,0,0,0,0,0,1,0,1,0,0,0,71,1,0
2014-04-17,21,3,87,67.0,175,0,0,0,0,0,0,1,0,1,0,0,0,76,0,0
2014-04-17,22,0,84,66.0,175,0,0,0,0,0,0,1,0,1,0,0,0,79,0,0
2014-04-17,23,0,84,69.0,175,0,0,0,0,0,0,1,0,1,0,0,0,79,0,1
2014-04-18,0,1,105,69.0,230,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-18,1,1,104,67.0,230,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2014-04-18,2,1,103,65.0,230,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2014-04-18,3,1,102,64.0,230,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2014-04-18,4,1,101,66.0,230,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0
2014-04-18,5,1,100,68.0,230,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0
2014-04-18,6,2,99,69.0,230,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0
2014-04-18,7,1,97,69.0,230,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0
2014-04-18,8,7,96,66.0,230,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0
2014-04-18,9,0,89,65.0,230,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0
2014-04-18,10,5,89,73.0,230,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0
2014-04-18,11,1,84,74.0,230,0,0,0,0,0,0,1,0,0,0,0,0,21,1,0
2014-04-18,12,0,83,69.0,230,0,0,0,0,0,0,1,0,0,0,0,0,22,1,0
2014-04-18,13,0,83,75.0,230,0,0,0,0,0,0,1,0,0,0,0,0,22,1,0
2014-04-18,14,8,83,67.0,230,0,0,0,0,0,0,1,0,0,0,0,0,22,1,0
2014-04-18,15,5,75,68.0,230,0,0,0,0,0,0,1,0,0,0,0,0,30,1,0
2014-04-18,16,4,70,61.0,230,0,0,0,0,0,0,1,0,0,0,0,0,35,1,0
2014-04-18,17,3,66,62.0,230,0,0,0,0,0,0,1,0,0,0,0,0,39,1,0
2014-04-18,18,4,63,64.0,230,0,0,0,0,0,0,1,0,0,0,0,0,42,1,0
2014-04-18,19,7,59,64.0,230,0,0,0,0,0,0,1,0,0,0,0,0,46,1,0
2014-04-18,20,3,52,65.0,230,0,0,0,0,0,0,1,0,0,0,0,0,53,1,0
2014-04-18,21,5,49,64.0,230,0,0,0,0,0,0,1,0,0,0,0,0,56,0,0
2014-04-18,22,4,44,64.0,230,0,0,0,0,0,0,1,0,0,0,0,0,61,0,0
2014-04-18,23,5,40,62.0,230,0,0,0,0,0,0,1,0,0,0,0,0,65,0,1
2014-04-19,0,1,174,79.0,167,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014-04-19,1,1,173,81.0,167,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2014-04-19,2,0,172,77.0,167,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0
2014-04-19,3,0,172,79.0,167,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0
2014-04-19,4,1,172,76.0,167,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0
2014-04-19,5,1,171,79.0,167,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0
2014-04-19,6,1,170,79.0,167,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0
2014-04-19,7,3,169,82.0,167,0,0,0,0,0,0,1,0,1,0,0,0,5,1,0
2014-04-19,8,0,166,80.0,167,0,0,0,0,0,0,1,0,1,0,0,0,8,1,0
2014-04-19,9,2,166,78.0,167,0,0,0,0,0,0,1,0,1,0,0,0,8,1,0
2014-04-19,10,1,164,80.0,167,0,0,0,0,0,0,1,0,1,0,0,0,10,1,0
2014-04-19,11,0,163,81.0,167,0,0,0,0,0,0,1,0,1,0,0,0,11,1,0
2014-04-19,12,3,163,74.0,167,0,0,0,0,0,0,1,0,1,0,0,0,11,1,0
2014-04-19,13,3,160,75.0,167,0,0,0,0,0,0,1,0,1,0,0,0,14,1,0
2014-04-19,14,9,157,80.0,167,0,0,0,0,0,0,1,0,1,0,0,0,17,1,0
2014-04-19,15,1,148,73.0,167,0,0,0,0,0,0,1,0,1,0,0,0,26,1,0
2014-04-19,16,5,147,78.0,167,0,0,0,0,0,0,1,0,1,0,0,0,27,1,0
2014-04-19,17,6,142,83.0,167,0,0,0,0,0,0,1,0,1,0,0,0,32,1,0
2014-04-19,18,9,136,75.0,167,0,0,0,0,0,0,1,0,1,0,0,0,38,1,0
2014-04-19,19,3,127,81.0,167,0,0,0,0,0,0,1,0,1,0,0,0,47,1,0
2014-04-19,20,8,124,80.0,167,0,0,0,0,0,0,1,0,1,0,0,0,50,1,0
2014-04-19,21,5,116,75.0,167,0,0,0,0,0,0,1,0,1,0,0,0,58,0,0
2014-04-19,22,2,111,78.0,167,0,0,0,0,0,0,1,0,1,0,0,0,63,0,0
2014-04-19,23,4,109,79.0,167,0,0,0,0,0,0,1,0,1,0,0,0,65,0,1
2014-04-20,0,1,140,84.0,204,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-04-20,1,1,139,80.0,204,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2014-04-20,2,0,138,79.0,204,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2014-04-20,3,0,138,76.0,204,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2014-04-20,4,1,138,82.0,204,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2014-04-20,5,0,137,79.0,204,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2014-04-20,6,1,137,81.0,204,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2014-04-20,7,1,136,77.0,204,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0
2014-04-20,8,1,135,78.0,204,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0
2014-04-20,9,3,134,71.0,204,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0
2014-04-20,10,2,131,71.0,204,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0
2014-04-20,11,1,129,67.0,204,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0
2014-04-20,12,2,128,72.0,204,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0
2014-04-20,13,8,126,69.0,204,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0
2014-04-20,14,2,118,76.0,204,0,0,0,0,0,0,1,0,0,0,0,0,22,1,0
2014-04-20,15,3,116,78.0,204,0,0,0,0,0,0,1,0,0,0,0,0,24,1,0
2014-04-20,16,5,113,79.0,204,0,0,0,0,0,0,1,0,0,0,0,0,27,1,0
2014-04-20,17,3,108,79.0,204,0,0,0,0,0,0,1,0,0,0,0,0,32,1,0
2014-04-20,18,7,105,77.0,204,0,0,0,0,0,0,1,0,0,0,0,0,35,1,0
2014-04-20,19,0,98,76.0,204,0,0,0,0,0,0,1,0,0,0,0,0,42,1,0
2014-04-20,20,4,98,74.0,204,0,0,0,0,0,0,1,0,0,0,0,0,42,1,0
2014-04-20,21,4,94,77.0,204,0,0,0,0,0,0,1,0,0,0,0,0,46,0,0
2014-04-20,22,1,90,74.0,204,0,0,0,0,0,0,1,0,0,0,0,0,50,0,0
2014-04-20,23,7,89,72.0,204,0,0,0,0,0,0,1,0,0,0,0,0,51,0,1
2014-04-21,0,3,187,72.0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-21,1,1,184,73.0,146,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2014-04-21,2,0,183,71.0,146,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2014-04-21,3,1,183,70.0,146,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2014-04-21,4,1,182,74.0,146,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2014-04-21,5,3,181,101.0,146,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2014-04-21,6,0,178,100.0,146,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
2014-04-21,7,1,178,103.0,146,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
2014-04-21,8,1,177,67.0,146,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
2014-04-21,9,0,176,68.0,146,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
2014-04-21,10,0,176,65.0,146,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
2014-04-21,11,8,176,68.0,146,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
2014-04-21,12,1,168,71.0,146,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
2014-04-21,13,1,167,68.0,146,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0
2014-04-21,14,1,166,72.0,146,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
2014-04-21,15,0,165,71.0,146,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0
2014-04-21,16,4,165,71.0,146,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0
2014-04-21,17,2,161,68.0,146,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0
2014-04-21,18,1,159,72.0,146,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0
2014-04-21,19,4,158,71.0,146,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0
2014-04-21,20,2,154,70.0,146,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0
2014-04-21,21,3,152,66.0,146,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
2014-04-21,22,0,149,67.0,146,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
2014-04-21,23,10,149,70.0,146,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1
2014-04-22,0,3,150,70.0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-22,1,1,147,74.0,191,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2014-04-22,2,1,146,72.0,191,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2014-04-22,3,0,145,72.0,191,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2014-04-22,4,1,145,71.0,191,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2014-04-22,5,0,144,68.0,191,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2014-04-22,6,1,144,72.0,191,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2014-04-22,7,0,143,69.0,191,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
2014-04-22,8,0,143,74.0,191,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
2014-04-22,9,4,143,70.0,191,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
2014-04-22,10,2,139,50.0,191,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
2014-04-22,11,4,137,67.0,191,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
2014-04-22,12,2,133,72.0,191,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
2014-04-22,13,1,131,70.0,191,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
2014-04-22,14,0,130,70.0,191,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0
2014-04-22,15,3,130,72.0,191,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0
2014-04-22,16,0,127,71.0,191,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
2014-04-22,17,6,127,74.0,191,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
2014-04-22,18,4,121,70.0,191,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0
2014-04-22,19,11,117,73.0,191,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0
2014-04-22,20,7,106,73.0,191,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0
2014-04-22,21,7,99,55.0,191,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0
2014-04-22,22,7,92,73.0,191,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0
2014-04-22,23,21,85,74.0,191,0,0,0,0,0,0,0,0,0,0,0,0,65,0,1
2014-04-23,0,1,159,77.0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-23,1,1,158,74.0,171,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-04-23,2,1,157,80.0,171,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2014-04-23,3,2,156,71.0,171,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2014-04-23,4,0,154,70.0,171,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2014-04-23,5,1,154,72.0,171,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2014-04-23,6,1,153,74.0,171,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2014-04-23,7,2,152,69.0,171,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
2014-04-23,8,1,150,72.0,171,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
2014-04-23,9,2,149,71.0,171,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
2014-04-23,10,2,147,73.0,171,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
2014-04-23,11,3,145,72.0,171,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
2014-04-23,12,0,142,74.0,171,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
2014-04-23,13,9,142,69.0,171,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
2014-04-23,14,6,133,70.0,171,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0
2014-04-23,15,1,127,72.0,171,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0
2014-04-23,16,3,126,70.0,171,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0
2014-04-23,17,6,123,76.0,171,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0
2014-04-23,18,6,117,76.0,171,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0
2014-04-23,19,8,111,74.0,171,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0
2014-04-23,20,9,103,75.0,171,0,0,0,0,0,0,0,0,0,0,0,0,56,1,0
2014-04-23,21,4,94,75.0,171,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0
2014-04-23,22,3,90,67.0,171,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0
2014-04-23,23,5,87,68.0,171,0,0,0,0,0,0,0,0,0,0,0,0,72,0,1
2014-04-24,0,0,160,71.0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-24,1,1,160,71.0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-24,2,1,159,69.0,171,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-04-24,3,1,158,73.0,171,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2014-04-24,4,1,157,74.0,171,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2014-04-24,5,1,156,70.0,171,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2014-04-24,6,1,155,72.0,171,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2014-04-24,7,2,154,66.0,171,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
2014-04-24,8,2,152,71.0,171,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
2014-04-24,9,7,150,70.0,171,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
2014-04-24,10,1,143,68.0,171,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
2014-04-24,11,8,142,71.0,171,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0
