"hotel";"date";"price"
"Sofitel";"2017-05-30";116
"Sofitel";"2017-06-02";159
"Sofitel";"2017-06-08";132
"Sofitel";"2017-06-09";139
"Sofitel";"2017-06-09";139
"Sofitel";"2017-06-10";124
"Sofitel";"2017-06-10";124
"Sofitel";"2017-06-11";124
"Sofitel";"2017-06-12";148
"Sofitel";"2017-06-13";127
"Sofitel";"2017-06-14";206
"Sofitel";"2017-06-15";175
"Sofitel";"2017-06-16";155
"Sofitel";"2017-06-17";124
"Sofitel";"2017-06-18";124
"Sofitel";"2017-06-19";185
"Sofitel";"2017-06-20";119
"Sofitel";"2017-06-21";245
"Sofitel";"2017-06-22";155
"Sofitel";"2017-06-24";124
"Sofitel";"2017-06-25";116
"Sofitel";"2017-06-26";116
"Sofitel";"2017-06-27";119
"Sofitel";"2017-06-29";140
"Sofitel";"2017-06-30";175
"Sofitel";"2017-07-02";116
"Sofitel";"2017-07-03";124
"Sofitel";"2017-07-04";159
"Sofitel";"2017-07-05";149
"Sofitel";"2017-07-06";130
"Sofitel";"2017-07-07";155
"Sofitel";"2017-07-08";139
"Sofitel";"2017-07-10";165
"Sofitel";"2017-07-11";140
"Sofitel";"2017-07-12";175
"Sofitel";"2017-07-13";124
"Sofitel";"2017-07-14";124
"Sofitel";"2017-07-16";116
"Sofitel";"2017-07-17";108
"Sofitel";"2017-07-18";209
"Sofitel";"2017-07-19";205
"Sofitel";"2017-07-20";145
"Sofitel";"2017-07-21";108
"Sofitel";"2017-07-22";116
"Sofitel";"2017-07-23";116
"Sofitel";"2017-07-24";130
"Sofitel";"2017-07-25";155
"Sofitel";"2017-07-26";195
"Sofitel";"2017-07-27";149
"Sofitel";"2017-07-28";127
"Sofitel";"2017-07-29";155
"Sofitel";"2017-07-30";135
"Sofitel";"2017-07-31";145
"Sofitel";"2017-08-01";112
"Sofitel";"2017-08-02";125
"Sofitel";"2017-08-03";112
"Sofitel";"2017-08-04";112
"Sofitel";"2017-08-06";112
"Sofitel";"2017-08-07";112
"Sofitel";"2017-08-08";112
"Sofitel";"2017-08-09";112
"Sofitel";"2017-08-11";112
"Sofitel";"2017-08-12";112
"Sofitel";"2017-08-13";112
"Sofitel";"2017-08-14";112
"Sofitel";"2017-08-15";112
"Sofitel";"2017-08-16";112
"Sofitel";"2017-08-17";112
"Sofitel";"2017-08-18";116
"Sofitel";"2017-08-19";100
"Sofitel";"2017-08-20";100
"Sofitel";"2017-08-21";116
"Sofitel";"2017-08-22";121
"Sofitel";"2017-08-23";121
"Sofitel";"2017-08-25";121
"Sofitel";"2017-08-26";100
"Sofitel";"2017-08-27";100
"Sofitel";"2017-08-28";100
"Sofitel";"2017-08-29";100
"Sofitel";"2017-08-30";100
"Sofitel";"2017-09-01";130
"Sofitel";"2017-09-02";116
"Sofitel";"2017-09-03";155
"Sofitel";"2017-09-04";159
"Sofitel";"2017-09-09";132
"Sofitel";"2017-09-12";235
"Sofitel";"2017-09-13";189
"Sofitel";"2017-09-14";175
"Sofitel";"2017-09-15";189
"Sofitel";"2017-09-16";145
"Sofitel";"2017-09-17";145
"Sofitel";"2017-09-18";205
"Sofitel";"2017-09-19";195
"Sofitel";"2017-09-20";205
"Sofitel";"2017-09-21";175
"Sofitel";"2017-09-22";166
"Sofitel";"2017-09-23";166
"Sofitel";"2017-09-24";130
"Sofitel";"2017-09-25";165
"Sofitel";"2017-09-26";139
"Sofitel";"2017-09-27";185
"Sofitel";"2017-09-28";185
"Sofitel";"2017-09-29";155
"Sofitel";"2017-09-30";155
"Sofitel";"2017-10-01";185
"Sofitel";"2017-10-03";245
"Sofitel";"2017-10-10";225
"Sofitel";"2017-10-11";225
"Sofitel";"2017-10-12";155
"Sofitel";"2017-10-13";185
"Sofitel";"2017-10-14";155
"Sofitel";"2017-10-15";145
"Sofitel";"2017-10-16";225
"Sofitel";"2017-10-17";225
"Sofitel";"2017-10-18";185
"Sofitel";"2017-10-19";145
"Sofitel";"2017-10-20";165
"Sofitel";"2017-10-28";116
"Sofitel";"2017-10-29";116
"Sofitel";"2017-10-30";129
"Sofitel";"2017-10-31";149
"Sofitel";"2017-11-01";145
"Sofitel";"2017-11-02";188
"Sofitel";"2017-11-03";116
"Sofitel";"2017-11-04";116
"Sofitel";"2017-11-05";116
"Sofitel";"2017-11-06";139
"Sofitel";"2017-11-07";130
"Sofitel";"2017-11-08";219
"Sofitel";"2017-11-09";135
"Sofitel";"2017-11-10";108
"Sofitel";"2017-11-11";108
"Sofitel";"2017-11-12";108
"Sofitel";"2017-11-13";139
"Sofitel";"2017-11-14";134
"Sofitel";"2017-11-15";119
"Sofitel";"2017-11-17";103
"Sofitel";"2017-11-18";103
"Sofitel";"2017-11-19";103
"Sofitel";"2017-11-20";103
"Sofitel";"2017-11-21";139
"Sofitel";"2017-11-22";108
"Sofitel";"2017-11-23";116
"Sofitel";"2017-11-24";103
"Sofitel";"2017-11-25";103
"Sofitel";"2017-11-26";103
"Sofitel";"2017-11-27";103
"Sofitel";"2017-11-28";103
"Sofitel";"2017-11-29";103
"Sofitel";"2017-11-30";103
"Sofitel";"2017-12-01";103
"Sofitel";"2017-12-02";103
"Sofitel";"2017-12-03";103
"Sofitel";"2017-12-04";103
"Sofitel";"2017-12-05";103
"Sofitel";"2017-12-06";103
"Sofitel";"2017-12-07";103
"Sofitel";"2017-12-08";95
"Sofitel";"2017-12-09";95
"Sofitel";"2017-12-10";95
"Sofitel";"2017-12-11";103
"Sofitel";"2017-12-12";155
"Sofitel";"2017-12-13";185
"Sofitel";"2017-12-14";124
"Sofitel";"2017-12-15";103
"Sofitel";"2017-12-16";103
"Sofitel";"2017-12-17";103
"Sofitel";"2017-12-18";103
"Sofitel";"2017-12-19";103
"Sofitel";"2017-12-20";103
"Sofitel";"2017-12-21";135
"Sofitel";"2017-12-22";124
"Sofitel";"2017-12-23";103
"Sofitel";"2017-12-24";103
"Sofitel";"2017-12-25";103
"Sofitel";"2017-12-28";121
"Sofitel";"2017-12-29";103
"Sofitel";"2017-12-30";103
"Sofitel";"2017-12-31";103
"Sofitel";"2018-01-01";103
"Sofitel";"2018-01-02";103
"Sofitel";"2018-01-03";103
"Sofitel";"2018-01-04";103
"Sofitel";"2018-01-05";103
"Sofitel";"2018-01-06";108
"Sofitel";"2018-01-07";108
"Sofitel";"2018-01-08";121
"Sofitel";"2018-01-09";103
"Sofitel";"2018-01-13";103
"Sofitel";"2018-01-14";103
"Sofitel";"2018-01-15";103
"Sofitel";"2018-01-16";103
"Sofitel";"2018-01-17";152
"Sofitel";"2018-01-18";103
"Sofitel";"2018-01-19";103
"Sofitel";"2018-01-20";103
"Sofitel";"2018-01-22";135
"Sofitel";"2018-01-23";103
"Sofitel";"2018-01-24";103
"Sofitel";"2018-01-25";159
"Sofitel";"2018-01-26";103
"Sofitel";"2018-01-27";103
"Sofitel";"2018-01-29";103
"Sofitel";"2018-01-30";103
"Sofitel";"2018-01-31";116
"Sofitel";"2018-02-01";111
"Sofitel";"2018-02-02";209
"Sofitel";"2018-02-03";116
"Sofitel";"2018-02-05";135
"Sofitel";"2018-02-06";116
"Sofitel";"2018-02-07";175
"Sofitel";"2018-02-09";148
"Sofitel";"2018-02-10";157
"Sofitel";"2018-02-11";116
"Sofitel";"2018-02-15";103
"Sofitel";"2018-02-16";121
"Sofitel";"2018-02-17";103
"Sofitel";"2018-02-18";103
"Sofitel";"2018-02-19";108
"Sofitel";"2018-02-20";125
"Sofitel";"2018-02-21";108
"Sofitel";"2018-02-22";108
"Sofitel";"2018-02-23";148
"Sofitel";"2018-02-24";116
"Sofitel";"2018-02-25";103
"Sofitel";"2018-02-26";166
"Sofitel";"2018-02-27";225
"Sofitel";"2018-03-03";169
"Sofitel";"2018-03-04";132
"Sofitel";"2018-03-05";157
"Sofitel";"2018-03-06";157
"Sofitel";"2018-03-07";130
"Sofitel";"2018-03-08";135
"Sofitel";"2018-03-09";135
"Sofitel";"2018-03-10";103
"Sofitel";"2018-03-11";103
"Sofitel";"2018-03-12";132
"Sofitel";"2018-03-13";157
"Sofitel";"2018-03-15";108
"Sofitel";"2018-03-16";116
"Sofitel";"2018-03-17";145
"Sofitel";"2018-03-18";145
"Sofitel";"2018-03-19";185
"Sofitel";"2018-03-20";119
"Sofitel";"2018-03-22";202
"Sofitel";"2018-03-23";155
"Sofitel";"2018-03-25";121
"Sofitel";"2018-03-26";121
"Sofitel";"2018-03-27";108
"Sofitel";"2018-03-28";165
"Sofitel";"2018-03-29";135
"Sofitel";"2018-03-30";121
"Sofitel";"2018-03-31";116
"Sofitel";"2018-04-01";103
"Sofitel";"2018-04-03";103
"Sofitel";"2018-04-04";135
"Sofitel";"2018-04-05";103
"Sofitel";"2018-04-10";116
"Sofitel";"2018-04-11";145
"Sofitel";"2018-04-12";129
"Sofitel";"2018-04-13";103
"Sofitel";"2018-04-14";103
"Sofitel";"2018-04-15";151
"Sofitel";"2018-04-16";143
"Sofitel";"2018-04-17";169
"Sofitel";"2018-04-18";205
"Sofitel";"2018-04-19";139
"Sofitel";"2018-04-20";129
"Sofitel";"2018-04-21";119
"Sofitel";"2018-04-22";119
"Sofitel";"2018-04-23";139
"Sofitel";"2018-04-24";205
"Sofitel";"2018-04-27";165
"Sofitel";"2018-04-29";135
"Sofitel";"2018-05-01";135
"Sofitel";"2018-05-02";195
"Sofitel";"2018-05-03";145
"Sofitel";"2018-05-04";165
"Sofitel";"2018-05-05";135
"Sofitel";"2018-05-06";135
"Sofitel";"2018-05-07";135
"Sofitel";"2018-05-08";145
"Sofitel";"2018-05-09";135
"Sofitel";"2018-05-10";135
"Sofitel";"2018-05-11";135
"Sofitel";"2018-05-12";135
"Sofitel";"2018-05-13";135
"Sofitel";"2018-05-14";135
"Sofitel";"2018-05-17";115
"Sofitel";"2018-05-18";145
"Sofitel";"2018-05-19";115
"Sofitel";"2018-05-20";115
"Sofitel";"2018-05-21";165
"Sofitel";"2018-05-22";205
"Sofitel";"2018-05-23";245
"Sofitel";"2018-05-24";235
"Sofitel";"2018-05-26";165
"Sofitel";"2018-05-27";145
"Sofitel";"2018-05-28";145
"Sofitel";"2018-05-29";145
"Sofitel";"2018-05-30";145
"Sofitel";"2018-05-31";145
"Sofitel";"2018-06-01";229
"Sofitel";"2018-06-03";155
"Sofitel";"2018-06-05";205
"Sofitel";"2018-06-06";245
"Sofitel";"2018-06-07";145
"Sofitel";"2018-06-08";139
"Sofitel";"2018-06-09";155
"Sofitel";"2018-06-10";215
"Sofitel";"2018-06-11";195
"Sofitel";"2018-06-15";159
"Sofitel";"2018-06-16";159
"Sofitel";"2018-06-17";149
"Sofitel";"2018-06-18";185
"Sofitel";"2018-06-19";215
"Sofitel";"2018-06-20";235
"Sofitel";"2018-06-21";255
"Sofitel";"2018-06-22";215
"Sofitel";"2018-06-23";185
"Sofitel";"2018-06-24";155
"Sofitel";"2018-06-25";189
"Sofitel";"2018-06-26";235
"Sofitel";"2018-06-27";195
"Sofitel";"2018-06-28";215
"Sofitel";"2018-06-29";215
"Sofitel";"2018-07-01";155
"Sofitel";"2018-07-02";195
"Sofitel";"2018-07-03";215
"Sofitel";"2018-07-05";155
"Sofitel";"2018-07-07";155
"Sofitel";"2018-07-08";185
"Sofitel";"2018-07-09";165
"Sofitel";"2018-07-10";215
"Sofitel";"2018-07-12";145
"Sofitel";"2018-07-13";145
"Sofitel";"2018-07-14";245
"Sofitel";"2018-07-15";145
"Sofitel";"2018-07-16";145
"Sofitel";"2018-07-17";155
"Sofitel";"2018-07-18";205
"Sofitel";"2018-07-19";209
"Sofitel";"2018-07-20";149
"Sofitel";"2018-07-21";129
"Sofitel";"2018-07-22";129
"Sofitel";"2018-07-23";129
"Sofitel";"2018-07-24";159
"Sofitel";"2018-07-25";149
"Sofitel";"2018-07-26";129
"Sofitel";"2018-07-27";129
"Sofitel";"2018-07-29";135
"Sofitel";"2018-07-30";135
"Sofitel";"2018-07-31";145
"Sofitel";"2018-08-01";139
"Sofitel";"2018-08-02";125
"Sofitel";"2018-08-03";145
"Sofitel";"2018-08-04";149
"Sofitel";"2018-08-05";129
"Sofitel";"2018-08-06";129
"Sofitel";"2018-08-07";109
"Sofitel";"2018-08-08";109
"Sofitel";"2018-08-09";119
"Sofitel";"2018-08-10";145
"Sofitel";"2018-08-11";175
"Sofitel";"2018-08-12";129
"Sofitel";"2018-08-13";129
"Sofitel";"2018-08-14";145
"Sofitel";"2018-08-15";135
"Sofitel";"2018-08-16";109
"Sofitel";"2018-08-17";155
"Sofitel";"2018-08-18";145
"Sofitel";"2018-08-19";125
"Sofitel";"2018-08-20";125
"Sofitel";"2018-08-21";125
"Sofitel";"2018-08-22";125
"Sofitel";"2018-08-23";125
"Sofitel";"2018-08-24";175
"Sofitel";"2018-08-25";125
"Sofitel";"2018-08-27";119
"Sofitel";"2018-08-28";119
"Sofitel";"2018-08-30";119
"Sofitel";"2018-09-01";149
"Sofitel";"2018-09-02";149
"Sofitel";"2018-09-03";185
"Sofitel";"2018-09-04";189
"Sofitel";"2018-09-06";215
"Sofitel";"2018-09-08";175
"Sofitel";"2018-09-09";195
"Sofitel";"2018-09-10";165
"Sofitel";"2018-09-12";185
"Sofitel";"2018-09-14";185
"Sofitel";"2018-09-15";185
"Sofitel";"2018-09-16";185
"Sofitel";"2018-09-18";215
"Sofitel";"2018-09-20";215
"Sofitel";"2018-09-21";215
"Sofitel";"2018-09-22";155
"Sofitel";"2018-09-23";155
"Sofitel";"2018-09-24";215
"Sofitel";"2018-09-27";219
"Sofitel";"2018-09-28";149
"Sofitel";"2018-09-29";175
"Sofitel";"2018-09-30";175
"Sofitel";"2018-10-02";185
"Sofitel";"2018-10-03";155
"Sofitel";"2018-10-04";145
"Sofitel";"2018-10-05";279
"Sofitel";"2018-10-06";155
"Sofitel";"2018-10-07";175
"Sofitel";"2018-10-08";185
"Sofitel";"2018-10-09";155
"Sofitel";"2018-10-12";139
"Sofitel";"2018-10-13";145
"Sofitel";"2018-10-14";129
"Sofitel";"2018-10-15";185
"Sofitel";"2018-10-19";135
"Sofitel";"2018-10-20";125
"Sofitel";"2018-10-21";125
"Sofitel";"2018-10-23";145
"Sofitel";"2018-10-25";135
"Sofitel";"2018-10-26";119
"Sofitel";"2018-10-27";119
"Sofitel";"2018-10-28";109
"Sofitel";"2018-10-29";119
"Sofitel";"2018-10-30";129
"Sofitel";"2018-10-31";165
"Sofitel";"2018-11-01";165
"Sofitel";"2018-11-02";119
"Sofitel";"2018-11-03";109
"Sofitel";"2018-11-04";135
"Sofitel";"2018-11-05";149
"Sofitel";"2018-11-06";155
"Sofitel";"2018-11-08";129
"Sofitel";"2018-11-09";119
"Sofitel";"2018-11-11";119
"Sofitel";"2018-11-13";149
"Sofitel";"2018-11-15";149
"Sofitel";"2018-11-16";109
"Sofitel";"2018-11-17";109
"Sofitel";"2018-11-18";129
"Sofitel";"2018-11-19";145
"Sofitel";"2018-11-20";129
"Sofitel";"2018-11-22";129
"Sofitel";"2018-11-23";109
"Sofitel";"2018-11-24";109
"Sofitel";"2018-11-26";145
"Sofitel";"2018-11-27";129
"Sofitel";"2018-11-29";119
"Sofitel";"2018-11-30";129
"Sofitel";"2018-12-01";109
"Sofitel";"2018-12-02";119
"Sofitel";"2018-12-03";119
"Sofitel";"2018-12-04";125
"Sofitel";"2018-12-05";155
"Sofitel";"2018-12-06";125
"Sofitel";"2018-12-07";109
"Sofitel";"2018-12-08";109
"Sofitel";"2018-12-09";129
"Sofitel";"2018-12-10";155
"Sofitel";"2018-12-11";119
"Sofitel";"2018-12-13";145
"Sofitel";"2018-12-14";139
"Sofitel";"2018-12-15";119
"Sofitel";"2018-12-16";109
"Sofitel";"2018-12-17";129
"Sofitel";"2018-12-18";109
"Sofitel";"2018-12-19";139
"Sofitel";"2018-12-22";185
"Sofitel";"2018-12-23";125
"Sofitel";"2018-12-24";125
"Sofitel";"2018-12-25";109
"Sofitel";"2018-12-26";125
"Sofitel";"2018-12-27";185
"Sofitel";"2018-12-28";185
"Sofitel";"2018-12-29";129
"Sofitel";"2018-12-30";129
"Sofitel";"2018-12-31";129
"Sofitel";"2019-01-01";119
"Sofitel";"2019-01-02";129
"Sofitel";"2019-01-03";125
"Sofitel";"2019-01-04";129
"Sofitel";"2019-01-05";125
"Sofitel";"2019-01-06";139
"Sofitel";"2019-01-07";169
"Sofitel";"2019-01-08";125
"Sofitel";"2019-01-09";119
"Sofitel";"2019-01-10";119
"Sofitel";"2019-01-11";119
"Sofitel";"2019-01-12";109
"Sofitel";"2019-01-13";139
"Sofitel";"2019-01-14";129
"Sofitel";"2019-01-15";149
"Sofitel";"2019-01-17";119
"Sofitel";"2019-01-18";119
"Sofitel";"2019-01-19";109
"Sofitel";"2019-01-20";129
"Sofitel";"2019-01-21";135
"Sofitel";"2019-01-22";145
"Sofitel";"2019-01-23";145
"Sofitel";"2019-01-24";135
"Sofitel";"2019-01-25";129
"Sofitel";"2019-01-26";109
"Sofitel";"2019-01-27";135
"Sofitel";"2019-01-28";119
"Sofitel";"2019-01-29";119
"Sofitel";"2019-01-30";135
"Sofitel";"2019-02-01";129
"Sofitel";"2019-02-02";119
"Sofitel";"2019-02-03";129
"Sofitel";"2019-02-04";149
"Sofitel";"2019-02-05";149
"Sofitel";"2019-02-07";129
"Sofitel";"2019-02-08";129
"Sofitel";"2019-02-09";109
"Sofitel";"2019-02-10";109
"Sofitel";"2019-02-12";135
"Sofitel";"2019-02-14";149
"Sofitel";"2019-02-17";139
"Sofitel";"2019-02-18";149
"Sofitel";"2019-02-19";119
"Sofitel";"2019-02-20";129
"Sofitel";"2019-02-21";109
"Sofitel";"2019-02-22";119
"Sofitel";"2019-02-23";129
"Sofitel";"2019-02-24";129
"Sofitel";"2019-02-25";135
"Sofitel";"2019-02-26";139
"Sofitel";"2019-02-27";139
"Sofitel";"2019-02-28";135
"Sofitel";"2019-03-01";109
"Sofitel";"2019-03-02";109
"Sofitel";"2019-03-03";109
"Sofitel";"2019-03-04";129
"Sofitel";"2019-03-05";135
"Sofitel";"2019-03-06";139
"Sofitel";"2019-03-07";129
"Sofitel";"2019-03-08";119
"Sofitel";"2019-03-09";119
"Sofitel";"2019-03-14";185
"Sofitel";"2019-03-15";135
"Sofitel";"2019-03-16";135
"Sofitel";"2019-03-17";145
"Sofitel";"2019-03-19";145
"Sofitel";"2019-03-20";145
"Sofitel";"2019-03-21";155
"Sofitel";"2019-03-22";129
"Sofitel";"2019-03-23";109
"Sofitel";"2019-03-24";119
"Sofitel";"2019-03-25";139
"Sofitel";"2019-03-26";139
"Sofitel";"2019-03-28";135
"Sofitel";"2019-03-29";109
"Sofitel";"2019-03-30";109
"Sofitel";"2019-03-31";109
"Sofitel";"2019-04-01";149
"Sofitel";"2019-04-02";139
"Sofitel";"2019-04-03";139
"Sofitel";"2019-04-04";109
"Sofitel";"2019-04-05";119
"Sofitel";"2019-04-06";109
"Sofitel";"2019-04-07";109
"Sofitel";"2019-04-08";129
"Sofitel";"2019-04-09";119
"Sofitel";"2019-04-11";119
"Sofitel";"2019-04-12";139
"Sofitel";"2019-04-13";139
"Sofitel";"2019-04-14";119
"Sofitel";"2019-04-15";129
"Sofitel";"2019-04-16";109
"Sofitel";"2019-04-17";129
"Sofitel";"2019-04-18";109
"Sofitel";"2019-04-19";109
"Sofitel";"2019-04-20";109
"Sofitel";"2019-04-21";109
"Sofitel";"2019-04-22";119
"Sofitel";"2019-04-23";139
"Sofitel";"2019-04-25";109
"Sofitel";"2019-04-26";135
"Sofitel";"2019-04-27";109
"Sofitel";"2019-04-28";109
"Sofitel";"2019-04-29";135
"Sofitel";"2019-04-30";135
"Sofitel";"2019-05-01";165
"Sofitel";"2019-05-02";139
"Sofitel";"2019-05-03";145
"Sofitel";"2019-05-04";139
"Sofitel";"2019-05-05";139
"Sofitel";"2019-05-06";139
"Sofitel";"2019-05-07";175
"Sofitel";"2019-05-08";165
"Sofitel";"2019-05-09";155
"Sofitel";"2019-05-10";149
"Sofitel";"2019-05-11";139
"Sofitel";"2019-05-12";139
"Sofitel";"2019-05-15";195
"Sofitel";"2019-05-16";165
"Sofitel";"2019-05-17";149
"Sofitel";"2019-05-18";145
"Sofitel";"2019-05-19";145
"Sofitel";"2019-05-20";215
"Sofitel";"2019-05-21";175
"Sofitel";"2019-05-22";229
"Sofitel";"2019-05-23";209
"Sofitel";"2019-05-24";185
"Sofitel";"2019-05-25";149
"Sofitel";"2019-05-26";139
"Sofitel";"2019-05-27";149
"Sofitel";"2019-05-28";189
"Sofitel";"2019-05-29";159
"Sofitel";"2019-05-30";155
"Sofitel";"2019-06-01";159
"Sofitel";"2019-06-02";149
"Sofitel";"2019-06-03";165
"Sofitel";"2019-06-04";165
"Sofitel";"2019-06-05";249
"Sofitel";"2019-06-06";155
"Sofitel";"2019-06-07";185
"Sofitel";"2019-06-08";125
"Sofitel";"2019-06-09";125
"Sofitel";"2019-06-12";179
"Sofitel";"2019-06-13";145
"Sofitel";"2019-06-14";179
"Sofitel";"2019-06-15";125
"Sofitel";"2019-06-16";125
"Sofitel";"2019-06-17";149
"Sofitel";"2019-06-18";149
"Sofitel";"2019-06-19";255
"Sofitel";"2019-06-20";155
"Sofitel";"2019-06-21";165
"Sofitel";"2019-06-22";179
"Sofitel";"2019-06-23";149
"Sofitel";"2019-06-24";189
"Sofitel";"2019-06-25";179
"Sofitel";"2019-06-26";265
"Sofitel";"2019-06-27";155
"Sofitel";"2019-06-29";149
"Sofitel";"2019-06-30";125
"Sofitel";"2019-07-01";149
"Sofitel";"2019-07-02";155
"Sofitel";"2019-07-03";185
"Sofitel";"2019-07-04";139
"Sofitel";"2019-07-05";145
"Sofitel";"2019-07-07";125
"Sofitel";"2019-07-08";149
"Sofitel";"2019-07-09";155
"Sofitel";"2019-07-10";179
"Sofitel";"2019-07-11";189
"Sofitel";"2019-07-12";155
"Sofitel";"2019-07-13";139
"Sofitel";"2019-07-14";125
"Sofitel";"2019-07-15";125
"Sofitel";"2019-07-16";185
"Sofitel";"2019-07-17";185
"Sofitel";"2019-07-18";145
"Sofitel";"2019-07-19";145
"Sofitel";"2019-07-20";125
"Sofitel";"2019-07-21";125
"Sofitel";"2019-07-22";125
"Sofitel";"2019-07-23";149
"Sofitel";"2019-07-24";139
"Sofitel";"2019-07-25";145
"Sofitel";"2019-07-26";189
"Sofitel";"2019-07-28";139
"Sofitel";"2019-07-29";155
"Sofitel";"2019-07-30";155
"Sofitel";"2019-07-31";175
"Sofitel";"2019-08-01";155
"Sofitel";"2019-08-02";185
"Sofitel";"2019-08-03";149
"Sofitel";"2019-08-04";139
"Sofitel";"2019-08-05";145
"Sofitel";"2019-08-06";135
"Sofitel";"2019-08-07";135
"Sofitel";"2019-08-08";135
"Sofitel";"2019-08-09";145
"Sofitel";"2019-08-10";135
"Sofitel";"2019-08-11";135
"Sofitel";"2019-08-13";165
"Travel Lodge";"2016-06-04";54
"Travel Lodge";"2016-06-04";54
"Travel Lodge";"2016-06-05";43
"Travel Lodge";"2016-06-05";43
"Travel Lodge";"2016-06-06";50
"Travel Lodge";"2016-06-09";54
"Travel Lodge";"2016-06-17";46
"Travel Lodge";"2016-06-19";43
"Travel Lodge";"2016-06-22";85
"Travel Lodge";"2016-06-26";43
"Travel Lodge";"2016-06-30";63
"Travel Lodge";"2016-07-01";73
"Travel Lodge";"2016-07-02";68
"Travel Lodge";"2016-07-03";43
"Travel Lodge";"2016-07-05";81
"Travel Lodge";"2016-07-06";81
"Travel Lodge";"2016-07-07";50
"Travel Lodge";"2016-07-08";46
"Travel Lodge";"2016-07-09";68
"Travel Lodge";"2016-07-10";43
"Travel Lodge";"2016-07-11";68
"Travel Lodge";"2016-07-13";77
"Travel Lodge";"2016-07-14";50
"Travel Lodge";"2016-07-15";46
"Travel Lodge";"2016-07-16";68
"Travel Lodge";"2016-07-17";43
"Travel Lodge";"2016-07-20";77
"Travel Lodge";"2016-07-21";58
"Travel Lodge";"2016-07-22";54
"Travel Lodge";"2016-07-23";73
"Travel Lodge";"2016-07-24";43
"Travel Lodge";"2016-07-25";68
"Travel Lodge";"2016-07-26";73
"Travel Lodge";"2016-07-27";73
"Travel Lodge";"2016-07-29";46
"Travel Lodge";"2016-07-30";68
"Travel Lodge";"2016-07-31";43
"Travel Lodge";"2016-08-02";68
"Travel Lodge";"2016-08-03";68
"Travel Lodge";"2016-08-04";63
"Travel Lodge";"2016-08-05";46
"Travel Lodge";"2016-08-06";68
"Travel Lodge";"2016-08-07";43
"Travel Lodge";"2016-08-08";50
"Travel Lodge";"2016-08-09";63
"Travel Lodge";"2016-08-10";58
"Travel Lodge";"2016-08-11";50
"Travel Lodge";"2016-08-12";46
"Travel Lodge";"2016-08-13";58
"Travel Lodge";"2016-08-14";43
"Travel Lodge";"2016-08-15";50
"Travel Lodge";"2016-08-16";54
"Travel Lodge";"2016-08-17";54
"Travel Lodge";"2016-08-18";50
"Travel Lodge";"2016-08-19";46
"Travel Lodge";"2016-08-20";50
"Travel Lodge";"2016-08-21";43
"Travel Lodge";"2016-08-22";50
"Travel Lodge";"2016-08-23";54
"Travel Lodge";"2016-08-24";54
"Travel Lodge";"2016-08-25";50
"Travel Lodge";"2016-08-26";46
"Travel Lodge";"2016-08-28";43
"Travel Lodge";"2016-08-29";50
"Travel Lodge";"2016-08-30";54
"Travel Lodge";"2016-08-31";54
"Travel Lodge";"2016-09-01";50
"Travel Lodge";"2016-09-04";43
"Travel Lodge";"2016-09-05";63
"Travel Lodge";"2016-09-18";43
"Travel Lodge";"2016-09-25";43
"Travel Lodge";"2016-09-26";73
"Travel Lodge";"2016-09-30";46
"Travel Lodge";"2016-10-01";50
"Travel Lodge";"2016-10-02";43
"Travel Lodge";"2016-10-02";43
"Travel Lodge";"2016-10-03";50
"Travel Lodge";"2016-10-09";50
"Travel Lodge";"2016-10-11";54
"Travel Lodge";"2016-10-12";73
"Travel Lodge";"2016-10-13";54
"Travel Lodge";"2016-10-14";50
"Travel Lodge";"2016-10-14";50
"Travel Lodge";"2016-10-18";54
"Travel Lodge";"2016-10-19";54
"Travel Lodge";"2016-10-20";50
"Travel Lodge";"2016-10-21";54
"Travel Lodge";"2016-10-23";43
"Travel Lodge";"2016-10-24";50
"Travel Lodge";"2016-10-25";58
"Travel Lodge";"2016-10-26";54
"Travel Lodge";"2016-10-27";50
"Travel Lodge";"2016-10-28";46
"Travel Lodge";"2016-10-31";50
"Travel Lodge";"2016-11-01";50
"Travel Lodge";"2016-11-02";63
"Travel Lodge";"2016-11-03";50
"Travel Lodge";"2016-11-08";58
"Travel Lodge";"2016-11-10";58
"Travel Lodge";"2016-11-11";43
"Travel Lodge";"2016-11-12";46
"Travel Lodge";"2016-11-13";43
"Travel Lodge";"2016-11-14";50
"Travel Lodge";"2016-11-15";50
"Travel Lodge";"2016-11-16";50
"Travel Lodge";"2016-11-17";50
"Travel Lodge";"2016-11-18";43
"Travel Lodge";"2016-11-19";46
"Travel Lodge";"2016-11-19";46
"Travel Lodge";"2016-11-20";43
"Travel Lodge";"2016-11-21";50
"Travel Lodge";"2016-11-22";50
"Travel Lodge";"2016-11-23";50
"Travel Lodge";"2016-11-24";50
"Travel Lodge";"2016-11-25";43
"Travel Lodge";"2016-11-26";46
"Travel Lodge";"2016-11-27";43
"Travel Lodge";"2016-11-28";50
"Travel Lodge";"2016-11-29";50
"Travel Lodge";"2016-12-01";43
"Travel Lodge";"2016-12-02";43
"Travel Lodge";"2016-12-03";43
"Travel Lodge";"2016-12-04";43
"Travel Lodge";"2016-12-05";43
"Travel Lodge";"2016-12-06";46
"Travel Lodge";"2016-12-07";54
"Travel Lodge";"2016-12-08";58
"Travel Lodge";"2016-12-09";46
"Travel Lodge";"2016-12-10";63
